onset	duration	trial_type	nback-nontarget	response_time
27.5	0.8655639999999999	nback-nontarget	-0.307692	0.0
35.0	0.8655639999999999	nback-nontarget	-0.307692	0.0
37.5	0.8655639999999999	nback-nontarget	0.692308	0.0
50.0	0.8655639999999999	nback-nontarget	0.692308	0.0
52.5	0.8655639999999999	nback-nontarget	-0.307692	0.0
57.5	0.8655639999999999	nback-nontarget	-0.307692	0.0
65.0	0.8655639999999999	nback-nontarget	0.692308	0.0
70.0	0.8655639999999999	nback-nontarget	0.692308	0.0
72.5	0.8655639999999999	nback-nontarget	-0.307692	0.0
80.0	0.8655639999999999	nback-nontarget	0.692308	0.0
87.5	0.8655639999999999	nback-nontarget	-0.307692	0.0
90.0	0.8655639999999999	nback-nontarget	-0.307692	0.0
95.0	0.8655639999999999	nback-nontarget	-0.307692	0.0
102.5	0.8655639999999999	nback-nontarget	-0.307692	0.0
110.0	0.8655639999999999	nback-nontarget	0.692308	0.0
112.5	0.8655639999999999	nback-nontarget	-0.307692	0.0
117.5	0.8655639999999999	nback-nontarget	-0.307692	0.0
122.5	0.8655639999999999	nback-nontarget	-0.307692	2.5
130.0	0.8655639999999999	nback-nontarget	-0.307692	0.0
180.0	0.8655639999999999	nback-nontarget	-0.307692	0.0
182.5	0.8655639999999999	nback-nontarget	-0.307692	0.0
190.0	0.8655639999999999	nback-nontarget	0.692308	0.0
195.0	0.8655639999999999	nback-nontarget	-0.307692	0.0
200.0	0.8655639999999999	nback-nontarget	0.692308	0.0
207.5	0.8655639999999999	nback-nontarget	-0.307692	0.0
210.0	0.8655639999999999	nback-nontarget	0.692308	0.0
215.0	0.8655639999999999	nback-nontarget	-0.307692	0.0
222.5	0.8655639999999999	nback-nontarget	-0.307692	0.0
225.0	0.8655639999999999	nback-nontarget	-0.307692	0.0
227.5	0.8655639999999999	nback-nontarget	-0.307692	0.0
232.5	0.8655639999999999	nback-nontarget	-0.307692	0.0
242.5	0.8655639999999999	nback-nontarget	0.692308	0.0
260.0	0.8655639999999999	nback-nontarget	-0.307692	0.0
262.5	0.8655639999999999	nback-nontarget	-0.307692	0.0
270.0	0.8655639999999999	nback-nontarget	0.692308	0.0
272.5	0.8655639999999999	nback-nontarget	0.692308	0.0
280.0	0.8655639999999999	nback-nontarget	-0.307692	0.0
